Policy ID,Holder Name,Holder Id,Insurance Type,Holder Age,Holder Phone Number,Holder Incomes,Holder Address,Premium Amount,Start Date,End Date,commission_amount,members,carrier_name,days_of_payment_delay
3fd54812-bc87-410a-9959-4b6138ed6ee8,David Richards,884752ed-809d-444c-ae57-c9c10c204e94,Automóvil,61,(649)404-8991,>100.000,"2714 Reed Pines Apt. 213
Carrport, NY 97592",7224.13,2023-08-29,2029-03-09,62.13,5,Ambetter,28
1bdfdebb-2a74-4ab5-9b3a-452b9fd4972f,Rachael Baxter MD,22067744-0cfc-4885-a1be-1e37ca31e03e,Vida,52,001-427-660-0144x04542,>60.00,"8985 Lisa Parks
East Denise, GA 07782",7544.38,2023-07-10,2025-01-06,74.3,1,Florida Blue,14
5e946efc-0260-4111-a0c0-55af1205971e,David Merritt,d377ee30-9323-46db-94a2-0e45670b14ca,Automóvil,47,(964)824-3707,>24.000,"9579 Jones Unions Suite 885
Kathleenstad, TX 70039",6600.88,2024-07-05,2025-08-05,58.41,5,Florida Blue,26
f4fbebdf-4d00-42d5-bb78-af2b176be8df,Monica Spencer,d433415f-bb53-467e-a2b6-c6235d9a8021,Viaje,54,270-406-3713x2519,>100.000,"5133 Mccall Expressway
Lake Chelseamouth, MS 25350",8983.03,2022-12-04,2024-08-02,59.95,1,Ambetter,18
f3787a94-ab2b-437a-b8a7-f7bb3640c5fc,Stephen Boyd,69b6b785-2161-4f78-858e-a57e6e1d5e6a,Automóvil,50,528.260.2713x3886,>60.00,"7799 Gonzalez Plain Suite 080
Lake Elizabeth, MS 41426",8820.34,2024-06-10,2026-12-29,63.8,2,Oscar,4
c520b129-ddbd-4858-9f4b-7a0cf8fa3359,Kristen Gonzalez,fcde8d4e-2c72-42a1-9900-6e4928da1b22,Salud,42,(871)822-3069x925,>36.000,"69151 Thompson Trafficway
New Justinville, MT 73654",4508.08,2024-02-01,2027-11-02,54.64,3,Oscar,6
e878342e-2efa-4da8-b50d-8921c40aed8b,Bryan Smith,b92cdac3-9d95-4fde-a674-cea39bdfccbd,Hogar,33,+1-373-728-6992x119,>100.000,"93277 Foster Shoals Apt. 560
Port Alexander, WY 51965",5266.55,2022-03-24,2027-06-03,69.84,3,Ambetter,1
cc734218-3865-4daa-a0f5-d1da922dcb3d,Carolyn Rivas,21ae72ef-441b-4401-9a9e-68762f0567a8,Vida,21,445-804-3532x402,>36.000,"948 Pennington Oval Apt. 243
Lake Miguelberg, ID 13089",1140.0,2023-03-14,2027-07-13,52.56,5,Florida Blue,7
f3149343-c861-42a7-be4c-52c967b17d7c,Sydney Collins,77b1b49f-b099-4577-86ff-57c3f5d7ee17,Salud,47,384-643-2524x8728,>36.000,"64676 Donna Summit Suite 769
West Tasha, NE 18437",8974.02,2021-09-03,2025-11-24,64.26,3,Florida Blue,3
8d0fb1a1-2945-46cf-8644-d256511de790,Ashley Cook,5aeaa3ed-01ce-44e6-8c1e-2239d2761f98,Viaje,55,766-602-5807,<24.000,"PSC 4153, Box 9251
APO AP 13291",4901.64,2024-05-12,2026-11-08,73.59,4,Florida Blue,2
ac7bd103-4812-470d-b7a7-fb585c2db58e,Nicole Hughes,d768dfed-3e37-45b5-8a9a-3b5d15ac8b54,Hogar,18,4762150584,>24.000,"734 Cruz Radial Suite 009
Jordanshire, ID 29498",4234.6,2022-03-12,2025-03-24,72.31,6,Ambetter,7
f734c7f8-8d36-4caa-8992-355da1dc2b03,Julia Cummings,597043e2-0abd-4946-9080-70b15e949c91,Automóvil,61,9586227386,>500.0000,"75947 Shaw Squares
North Ricky, VT 92958",5373.57,2024-07-30,2025-10-08,58.3,2,Oscar,8
8be540a4-0d37-421d-bf25-3c5227152d8b,James Rush,8f651e00-ff85-4f4b-8c77-2d19308cd093,Hogar,36,+1-394-814-7941,>60.00,"1747 Thomas Island Apt. 790
Rogersberg, AL 38785",2538.67,2022-11-21,2022-12-25,54.83,7,Oscar,12
bbaa36d6-6216-477f-bfef-7523e35cd09c,Stacey Roberts,8c98289c-8cb4-4202-99dd-171e5c6fb41a,Viaje,60,001-529-302-8918x83195,>100.000,"Unit 6438 Box 4398
DPO AP 85966",2133.95,2022-03-18,2028-12-22,64.43,7,Florida Blue,0
c8ae9bfd-ca93-4943-85d9-0f0c53512bff,Christopher Spence,ec167f63-1f78-483a-9de1-2ce0f87f84d0,Vida,62,(318)818-1602x456,>100.000,"7528 Jasmin Parkways Apt. 994
South Kennethbury, AS 60507",6123.25,2022-06-14,2029-01-18,53.3,2,Florida Blue,24
4c011075-ed92-47fb-87cd-5fbdc3b77c22,Christopher Rice,58385fbc-1cec-4c26-a82e-e1963923e81b,Viaje,58,(860)911-9315x5174,>60.00,"04404 Santiago Alley
South Amanda, NE 17529",9864.78,2023-08-10,2028-11-21,71.67,1,Oscar,18
06570ba6-054c-4b89-8f22-549cdb046e3a,Vanessa Shannon,44bbf777-39b0-4a48-98db-7813609e1b8f,Vida,46,(435)827-8865x225,>100.000,"297 Ashley Circles
East Christinastad, MH 29829",4567.56,2023-11-11,2029-03-16,52.07,3,Oscar,5
11666e3d-f10c-4886-b6fb-61822e6ee892,Jerry Berry,a7ee1bf3-1410-47fb-a1fc-6c8ec459eb8e,Salud,26,+1-852-280-1698x42880,>60.00,"2803 Miller Ville Suite 772
Angelaville, AZ 10696",4163.79,2022-04-19,2027-11-19,58.92,4,Oscar,28
786385e4-2c9f-46db-9520-3a8c3088c73b,Rebecca Cole,eb3a94ae-e028-470e-a7d4-c49917a295ea,Automóvil,38,(525)388-6967x632,>60.00,"932 Robert Stream
Morganbury, PA 71607",1422.62,2024-01-26,2026-05-06,68.78,6,Ambetter,13
b219c8ae-e3d9-4a90-80a1-626cc2db0444,Jacob Gentry,c7a9a462-eeb8-4908-8be3-5dd11ea08a00,Hogar,18,+1-364-518-5177x3238,>100.000,"488 Burton Garden Apt. 237
Stokesville, NH 67678",6034.24,2022-06-13,2026-03-02,70.46,6,Ambetter,7
71d1c9ed-598f-49a0-95a9-067217808332,Albert Rice MD,5ea83ec8-db28-495b-aba7-0a8b3667a97b,Salud,52,869.622.9678,>60.00,"4272 Potter Square
Lake Riley, VA 59440",4077.91,2023-03-07,2029-07-10,72.76,1,Oscar,8
00c4d38e-6fba-42c6-913a-f14bb4d06f39,Lisa Smith,05139c82-67f8-49c6-b067-924c5d1e75dd,Viaje,64,6263286580,>36.000,"467 Lewis Loaf
West Thomas, OK 77082",1070.02,2022-03-06,2028-12-04,64.77,4,Ambetter,3
3895432b-e463-4d52-890c-a4ac77505165,Martin Rush,ab714ad0-0a40-48e4-bdff-060bcdc5bd3f,Hogar,44,2565052464,>60.00,"10845 Herrera Way
North Michaelland, AK 87589",434.02,2024-03-14,2027-07-14,54.63,6,Florida Blue,8
bea4119a-f536-406d-b892-ee2fdf3d1659,Lori Richards,7ca56875-ee45-4760-9575-fede50a942c0,Viaje,25,001-574-688-7548,>100.000,"3577 Melissa Trail
Lake Katherine, AZ 51357",9945.68,2021-12-05,2025-08-21,66.28,5,Ambetter,26
4af75357-980b-4828-819f-441fe1f007e1,David Romero,cc607da3-d2f1-4384-9dfa-ea52b43f704a,Hogar,37,(536)765-5002,>50.000,"728 Stacey Alley
Port Lisaview, MN 94314",2230.92,2023-12-22,2024-05-11,70.78,2,Oscar,22
f5d05b35-ec25-4d1e-a3ab-9bc1645e8b4a,Kristin Anderson,3f6fce6d-37c8-407e-8d92-1ba553292390,Hogar,35,393.859.1221,>60.00,"523 Jackson Island
Davidville, WA 39225",7555.32,2024-05-11,2025-09-02,65.43,7,Oscar,29
2650ce8f-3d73-40d5-8ea6-2fabb31aa93e,Russell Miles,6d8e3627-d0a7-464e-9be3-d1c4b0f4a4d2,Vida,30,516.237.9839x401,>100.000,"6131 Diaz Plain Suite 291
Andrewmouth, MH 78432",3504.76,2023-03-29,2028-04-12,55.89,4,Oscar,21
a4d701f8-f8b8-4d35-a038-afcdfe799bb5,Tyler Wilson,4192fc19-9fb9-4f1a-b097-154b35ac6668,Salud,60,+1-204-708-4621x9572,>60.00,"4145 Grant Bridge
South Johnfort, TN 57307",8519.77,2022-06-24,2026-05-20,55.76,4,Florida Blue,13
3a67a330-a10a-458e-9a52-c112a29b26c0,Michelle Mendoza,6bcd9417-4963-4fa9-9e3b-5f2a40290344,Salud,24,001-281-579-5221,>100.000,"1318 Jennifer Row
New Zachary, CO 61545",5374.36,2021-08-18,2022-11-02,64.1,2,Ambetter,26
0358050f-ae18-4677-8f38-c010e2600fc9,Xavier Weber,6edd66ca-b51e-4cff-b760-aa452b2cb8e2,Vida,50,9312751043,<24.000,"5064 Martinez Springs Suite 019
East Margaret, ME 21047",1509.34,2023-02-04,2026-09-26,55.48,2,Oscar,29
90635bfc-0e88-45b9-8475-e7a3b263b3e9,Keith Thomas,818e9195-54b8-43c0-a4d8-4f968ce0e132,Viaje,29,8115626995,>500.0000,"3852 Scott View
North Josephstad, NM 35120",4941.02,2023-10-05,2026-09-22,61.03,1,Ambetter,28
3b626a90-fc0c-41b7-88b0-3ecc00f103fa,Kevin Ray,4fb63e79-3140-4a76-9e9d-ad94bb7949a6,Hogar,39,+1-966-393-8766x73825,>24.000,"86074 Malone Way Suite 958
Johnsonburgh, FM 05655",5571.56,2024-04-16,2024-11-29,52.27,1,Oscar,17
481ad300-a855-4f26-a3cb-1a768b16b9e7,Mr. Jeremiah Poole,c53bd5c6-3e6c-41ee-9974-6cb08219f4d1,Automóvil,45,548-372-7188,>36.000,"9514 Clark Viaduct Suite 695
Lake Patriciaborough, NV 30356",3990.37,2021-11-08,2026-12-06,62.07,1,Florida Blue,6
df00db1c-10d7-430e-a1c7-e2ab3116a3f7,Chase Owens,67d61a70-1629-4dc1-833d-a8d4d8242d9c,Vida,64,(289)582-4317,>36.000,"5245 Day Gardens
New Pamela, VA 82436",713.89,2023-01-16,2024-04-18,66.86,5,Oscar,22
12d69f6b-5067-495e-8b56-9186ad82ef1b,Susan Allison,4b7b42ff-e251-486b-a7a1-d68b448754e9,Viaje,25,231.879.3709x3923,>100.000,"2998 Sellers Unions Suite 789
Johnsonmouth, GU 67645",658.89,2023-06-16,2027-04-19,57.82,6,Oscar,25
f1822571-68ee-47b8-a11a-a7029a5cd801,Jennifer Glenn,708f6840-3f61-4e54-bdfb-57a687497346,Hogar,63,001-734-739-8256x6659,>500.0000,"560 Murphy Avenue
Powellview, IN 76231",769.07,2022-03-11,2026-07-26,62.69,4,Oscar,30
49f554cf-c72f-4e0d-8624-ddcad8e9c924,Kendra Anderson,c06e1ac2-db5f-41f6-9a37-ac98a921c549,Salud,22,+1-495-955-9713x3652,>100.000,"95686 Donna Harbor
Reedville, AL 07108",193.2,2022-10-09,2023-08-05,71.78,2,Florida Blue,12
1d2e21d5-88bc-43c6-9ec5-492c8098e9bc,Alexandra Harvey,00b4c2ae-f613-4e81-a3c6-41c03921c3b1,Salud,25,(595)807-1339x07112,>100.000,"69611 Andrews Overpass
East Heidiborough, AR 60824",5330.2,2024-04-18,2026-02-13,74.92,5,Ambetter,18
159452a4-47a2-4541-90a9-6620ff8e0108,Taylor Myers,480709c7-6fcf-4ebb-9343-8f6fc8416831,Salud,50,896.927.6548x2122,>100.000,"67791 Jose Cliff Suite 242
South Maryland, WI 82697",9004.53,2023-01-20,2023-04-19,58.53,5,Oscar,6
5f899aa1-797b-41b0-a5bc-67faa715741f,Ms. Lynn Brown,ca2cf45a-d47a-4545-91a1-374fc0190a4f,Salud,54,796-278-6071,>100.000,"1832 Edward Pines Suite 662
Kennethport, IN 99747",7374.71,2023-01-18,2023-09-18,58.03,5,Ambetter,9
46d71d73-d8b6-4b41-bc82-856420226bd3,Marie Branch,bc71312a-e875-40ed-beb4-c6e5edc4202b,Viaje,60,521-438-1101,>36.000,"Unit 2834 Box 1047
DPO AA 77116",9696.27,2024-02-15,2028-06-16,59.07,1,Ambetter,0
d8cb068e-07e2-4a89-9012-ede3f6bab303,Raymond Smith,11f2b005-215a-40d7-b015-f4a5ddfec762,Automóvil,35,+1-725-295-8532x55657,>500.0000,"6691 Brent Villages
Ginaport, AR 40768",753.36,2021-09-07,2024-12-28,64.18,1,Florida Blue,4
a82490b3-1a9b-497a-84a3-adbd46b66b87,Richard Davis,aeea6deb-237a-4a29-8479-50d42a4b3000,Automóvil,35,224.447.1876,>50.000,"693 Andrew Lock
Lake Christinahaven, MO 79307",3308.47,2022-07-28,2026-08-19,67.23,7,Oscar,4
86edbe11-02f7-4bd8-afb6-1900b762239a,Kimberly Moore,99ced126-0479-478c-b839-1eead1321721,Viaje,61,809-537-9897x323,>24.000,"4962 Michael Mall
Lake Leah, SC 59285",2547.21,2022-01-25,2023-05-01,54.11,1,Ambetter,29
9bacd6e9-37d6-4022-9e2e-6bb19ef9e5d1,James Chapman,2f9920aa-0f9c-4e8f-8147-4312d98b3804,Vida,32,6969991712,>60.00,"3579 Vance Cliffs Suite 792
Suttonberg, GU 68602",568.24,2021-10-18,2026-02-17,71.6,1,Oscar,25
7e569cc9-05b3-47d9-9aec-b7df3beca743,Andrew Murray,aecd73b3-c341-4167-901d-1947d9d4a565,Viaje,21,454.616.0744,>100.000,"76250 Billy Causeway Apt. 115
Lake Peterfort, SC 60137",6211.63,2022-05-12,2026-10-17,52.49,7,Florida Blue,20
1eef654b-0bd1-4ffd-9f13-8f9efa7d2a91,Bryce Jefferson,8d98f026-a8b2-4616-8d5e-a4c75a723fd7,Vida,61,+1-868-440-0218x19392,>100.000,"8311 Evan Views
Lake Jamestown, VT 22412",4612.45,2023-04-20,2024-08-11,61.14,5,Florida Blue,7
8a29bdce-a8ee-4cd7-b1c4-794c2a7fbabc,Natalie Jordan,932e5eb5-b134-47c7-bc91-bf64705b7415,Hogar,36,+1-703-801-3224x63332,>50.000,"21998 Stephanie Court Apt. 350
Erikaland, WY 90171",1440.72,2022-03-25,2022-06-20,66.87,1,Oscar,2
2bce2eca-b55f-4c6f-86e5-f7919a8c2376,Stephanie Hudson,e378fbba-ca83-46e5-a3fc-6c432fb0dcf5,Hogar,18,668-707-5961,<24.000,"715 Brady Lodge
Newtonshire, IA 66994",9447.73,2022-06-06,2025-11-09,53.56,1,Florida Blue,29
0e55c54a-bbdf-4216-89be-b87d51677102,Ann Barnett,99dd0fef-45af-4365-8d57-4bc88524ec0b,Salud,52,986-612-3049x066,>60.00,"4767 Jones Lodge Apt. 927
Lake Troy, HI 83446",1630.2,2021-11-15,2028-11-27,72.12,2,Oscar,12
9036e0fe-c3d2-4215-8170-05a83f8e2946,Jessica Kent,7eb01561-b551-47e3-a80b-31b5c8e06bf9,Hogar,42,570.520.1573x17744,>36.000,"992 Brittany Flats
Delacruzfurt, DC 43006",4777.33,2021-08-04,2024-01-24,65.97,4,Florida Blue,9
d9a94840-a2f1-4486-bf5e-a954c536c22c,Jerome Perkins,7f57a13e-a012-428a-bc9f-813d1e2539c6,Salud,29,9386098952,>50.000,"895 Shah Track Suite 278
New Tammymouth, VI 72617",3391.54,2023-12-04,2024-01-16,50.81,2,Oscar,17
a16a5bfc-d7e5-4e3d-a0f0-5898906994ce,Amy Powell,2c17e365-7c1d-4367-b45d-0f389a338f84,Viaje,46,830.759.0823,>100.000,"161 Mercado Mount Apt. 246
Millerstad, ND 34363",7238.98,2024-01-27,2028-12-15,58.91,6,Ambetter,21
4f618f11-1547-4826-94dc-2ba1473d180d,Mr. Benjamin Miller,a7fd432a-2319-4a41-9a62-fb08928fb7f6,Automóvil,55,001-726-638-1543x681,>24.000,"8395 Mcdonald Stream Apt. 788
Lake Dianeberg, MD 19231",6742.45,2023-02-08,2026-05-18,60.41,1,Oscar,4
39c2c0b2-4004-471c-b278-0507a3b1535e,Scott Wilson,5ec59d65-587b-4012-8c84-43a493f8323f,Salud,47,348-979-4373x9875,>500.0000,"86400 April Ranch Apt. 702
Davidbury, NM 92068",4975.18,2024-04-23,2025-10-06,57.06,2,Ambetter,13
eb1c7f33-f250-4326-ade5-fdda31173276,Joshua Williams,d039740d-bfad-4a2b-a6c5-61477c836110,Vida,30,825.489.5287x3328,<24.000,"84303 Joseph Plaza Apt. 951
Port Amyfurt, IL 73952",8891.47,2023-06-23,2025-05-10,59.39,6,Oscar,2
06681b3c-aff1-4e5f-a7c5-facebad384b3,Mark Johnson,ef6f20b5-44ac-4223-8fcc-8854458df647,Automóvil,46,924.759.3035x1580,<24.000,"34364 Martinez Walks
Thompsonhaven, SD 13420",8023.43,2023-11-19,2027-04-18,71.58,7,Florida Blue,21
28ca4fdc-4355-44bb-bc9f-b50a5b6f73fb,Benjamin Bowers,70e2e702-b4fd-4b84-bc2d-a7edef30c3b1,Salud,56,(362)302-4964x76373,>60.00,"4243 Trevino Pine Apt. 558
New Savannah, AK 79829",3420.91,2021-11-12,2023-05-15,72.27,6,Florida Blue,22
4152938a-42dd-4af7-8466-4567dfae3643,Wayne Mckinney,05de5d93-c5e4-4f57-a71b-c98183f09294,Vida,56,+1-477-384-8976x487,>24.000,"7127 Smith Crest
New Amberborough, CT 63266",2089.22,2022-02-01,2022-02-19,50.97,6,Oscar,29
b2c1c10c-8e9d-4df4-bf46-3b119a49eb80,Emily Frazier,9aeca8c5-ce1f-4ab1-bc9a-03ff4db50be6,Automóvil,46,(479)699-9158,>100.000,"22553 Cameron Canyon Apt. 119
Mccarthyberg, MT 14541",2045.37,2021-11-07,2023-01-04,62.03,3,Ambetter,2
903c87ec-2d59-469d-b083-84e52ee11d93,Ashley Gonzalez,53006edb-d080-4769-95f7-12bb1ee6eefd,Automóvil,62,477-714-8859x0339,>24.000,"24097 Turner Glen
East Sarah, NM 68253",3594.96,2023-06-29,2025-10-29,52.63,4,Oscar,29
ad6273eb-f2b6-4d36-a9d6-92882b33a362,Christina Ray,c47c940f-dabf-4126-8a9d-3073c0a34999,Automóvil,39,(885)277-9931,>500.0000,"82387 Melissa Dam Suite 489
Griffithfort, OH 42394",715.11,2022-01-14,2026-06-19,52.36,1,Oscar,14
d58f097f-5ff0-4aae-8ffe-94727dba7dec,Kimberly Wright,15ccd1fa-8e96-4147-bb53-cc57f6780665,Automóvil,30,494.570.7818,>500.0000,"930 Morgan Circles Suite 651
North Michael, CO 96562",6455.08,2023-12-20,2026-11-14,60.09,4,Florida Blue,11
a683cf2d-7058-4d91-9fbf-71e1b4e6cbcb,Johnathan Park,31e08d57-cac9-4cd7-9a5e-af6295eac805,Vida,45,+1-407-993-6174,>100.000,"047 Brandon Rest
Ramosfort, HI 69648",5733.46,2021-11-02,2023-11-28,58.83,4,Ambetter,30
0c5b24c8-f6ad-4996-9a24-3b7ecb90d865,Sherri Sims,b9ed796b-3c16-41a8-a442-43b40ee2e0e4,Automóvil,54,3569471257,>24.000,"6734 Acosta Route
Bellview, AL 60685",8679.71,2022-03-20,2022-03-31,54.81,6,Oscar,31
5b018267-5fa0-4527-9029-166fd52ccdbb,Erica Allen,65228277-87e2-47a7-aecd-350c991a2419,Hogar,45,703-920-6417,>50.000,"1576 Goodman Points
Lake Shannon, KS 18405",4056.6,2022-09-23,2026-05-23,52.9,5,Oscar,30
207057dc-02bc-4509-b840-b1ee91fa2062,Cody Parks,1c9aa8ba-fa1f-41ae-ab22-42dd4e20af4a,Viaje,63,+1-533-260-7182x4503,>60.00,"Unit 7602 Box 8565
DPO AA 38964",2589.44,2023-02-03,2026-11-03,55.01,7,Ambetter,27
1ef8698a-3aaf-4531-ae8e-6ca7925827cc,Monica Ferguson,3aa40ea6-5329-4e7d-8de3-91d0ba8cebd9,Viaje,36,+1-419-794-6479x03292,>500.0000,"3742 Duffy Crescent
Lake Cherylstad, MD 53983",4327.86,2024-05-06,2025-02-17,70.95,5,Oscar,26
8eb6d8a8-146e-4f49-8274-ecf50ee2a23d,Michael Gonzalez,393be16c-73f8-45f7-b572-637b599550b2,Automóvil,29,(918)879-7553,>100.000,"4516 Craig Circles
New Amyfort, SD 30327",4325.29,2022-05-24,2023-02-24,50.7,7,Florida Blue,11
ce2ad4bb-dc76-422c-b98c-950899d0be8f,Paul Miller,2eff5225-7441-4e65-b12b-99f340232e3c,Viaje,30,254.514.8191x40273,>60.00,"00813 Martinez River Suite 839
Jasmineberg, IN 11471",8666.31,2024-02-26,2025-04-20,69.14,5,Oscar,24
9fb1a47a-8d75-413f-a333-619071ba0175,Claudia Acosta,1ce99eed-dbdb-4584-8fa8-4dff7eaf6ad2,Automóvil,43,+1-902-546-6022,>24.000,"17946 Mcguire Ways
Monicamouth, PA 01060",9222.96,2023-12-04,2027-01-15,58.16,7,Florida Blue,17
3c3b0efd-2967-4ec0-91cb-5e03ccbac943,Adam Torres,17eea522-d7db-444a-8622-3998b41fa39d,Salud,56,001-777-655-1084x6686,>500.0000,"3348 Jennifer Hills
Cochranland, OK 70589",1008.57,2022-06-06,2027-03-11,62.97,7,Florida Blue,22
1e20b765-72b6-43cd-988b-e6d0a28ab862,Caitlin Crosby,8be7070a-3643-4a47-904e-f5260254f83d,Automóvil,53,(764)803-2879x879,<24.000,"304 Wallace Knoll Apt. 932
North Anthonyfort, DE 44077",1166.06,2023-05-07,2029-01-24,67.73,7,Ambetter,19
cc31fa26-3b32-4e36-a07a-13457308b01e,Jackie Lyons,fd7e47a5-b396-47f4-904c-7b9854400a6a,Vida,46,3972845688,>36.000,"953 Perry Dale Apt. 911
Justinbury, OH 28667",5530.27,2024-04-28,2026-11-28,74.6,2,Ambetter,23
7516c645-a829-4180-add6-f990b71046df,Christopher Sutton,0bb2f44b-a0b6-4661-8e30-0f1d406ad10c,Hogar,57,001-898-279-3716x6397,>100.000,"Unit 4898 Box 5276
DPO AA 25290",1723.49,2023-09-23,2028-11-07,67.18,6,Florida Blue,9
b10884a9-6cc6-4cb6-b865-9b0651b0d93c,Amy Smith,97b222f2-1b26-46d1-9784-44c1c3913e84,Hogar,52,555-946-5459x634,>500.0000,"481 Blanchard Inlet Suite 238
Georgeport, VI 40631",6960.65,2024-07-09,2024-12-28,52.77,4,Florida Blue,5
0e954237-f9bb-4f06-b4c4-6aa08a4c7d44,Anthony Golden,6515553a-e03b-4e05-8c9c-81caa3de9f97,Hogar,62,529.444.0665,>500.0000,"USS Banks
FPO AA 80828",2887.29,2021-11-02,2023-05-16,69.84,4,Oscar,29
78ffe270-4e76-4c7c-9d19-82e31bb7cdbb,Pamela Campbell,61945975-bcfa-4e16-a3c8-a2873e9fe3d1,Vida,37,001-507-842-0174,>60.00,"662 Harris Drive
Sandrastad, NJ 26334",8108.02,2022-07-25,2028-04-30,73.6,3,Florida Blue,10
c4d059b7-2486-4eaa-983c-8aa6051ce5db,Jeanette Washington,95117b69-212a-412b-90f7-b66203b79bc9,Viaje,63,(554)367-6622x005,<24.000,"PSC 1088, Box 9842
APO AA 35659",5138.51,2023-02-20,2023-07-20,66.3,4,Florida Blue,22
55a10880-2e9a-4fb3-9e3c-0228c2ac62e7,David Bonilla,3bd4586d-1a43-41d0-bd8d-9fd01590c51f,Vida,31,863.234.7862x22204,>100.000,"81981 Nguyen View Apt. 121
Port Linda, CO 78259",954.57,2023-08-07,2028-08-26,68.84,7,Ambetter,22
48fff257-9f64-4f5d-a68b-29a18490feae,Kyle Stevens,52883d23-0807-4e78-81dc-180adabb5b26,Hogar,28,(589)281-8851x5161,>36.000,"8300 Munoz Fords
North Micheleshire, MP 78780",2591.31,2021-12-07,2026-10-06,58.25,2,Florida Blue,26
33e00c73-df33-4924-8094-0458c63cb125,Monique Floyd,fcc45b08-117b-43d6-ae8e-55c22c7d62a8,Hogar,47,338.864.8679x958,<24.000,"930 Torres Valleys
New Jessicaland, MS 86225",9139.59,2022-01-06,2024-09-04,67.53,5,Oscar,26
24ea697a-b059-43fa-8466-fcbc15bddf1e,Mary Mclaughlin,902f9be4-a483-402d-b9c5-eff0d3852d63,Viaje,55,255.762.5482x75701,>100.000,"710 Travis Fork Apt. 310
Carpenterhaven, AL 96515",7926.59,2021-11-15,2026-03-13,58.08,5,Oscar,15
eac23497-dd67-4e76-81c9-95d80e274f92,Rodney Martin,25af493c-7891-416a-840c-48d2ba8940d7,Viaje,29,001-804-375-3219x6106,>36.000,"644 Larson Land Apt. 555
Carlchester, AZ 89906",9533.73,2022-04-26,2028-10-27,72.54,6,Oscar,15
14a48226-9d7d-4b54-ba2d-8303e26da7ea,Jason Moore,1db451c3-02d9-4948-8722-2692d506cf98,Hogar,40,(559)257-9652x7048,>36.000,"151 Johnson Ridge
Jonesmouth, NM 73665",8379.56,2021-08-29,2024-02-09,56.66,1,Oscar,14
ee7287e5-f73c-44d2-a83e-cca479f27c92,Cody Owen,c95a3b3d-0655-4af7-a159-6e6bb63c1a3e,Salud,20,219-446-5440x63330,>500.0000,"070 Thomas Wells Apt. 500
New Josephhaven, VA 96873",9715.14,2024-01-09,2025-02-27,59.08,1,Ambetter,12
267a7450-c6fa-4067-901e-30d9d03bc53e,Catherine May,9c3a8279-e3cc-474e-9bc8-9694936a1b40,Salud,30,(368)928-3404,>100.000,"7665 Andrew Estate
Bradleymouth, NV 05313",704.62,2023-05-12,2029-04-25,68.73,4,Florida Blue,14
5921ef71-c630-4a75-9b41-457cbbab20e5,Judy Macias,207d6a2d-f844-4d5e-814d-70ebadd7a906,Automóvil,51,(324)605-5784,>60.00,"6500 David Place
Lake Catherine, KS 24136",7303.34,2023-01-02,2027-02-11,61.29,5,Florida Blue,11
5036c8c8-eaf9-42dc-9c7f-30767fb2b469,Jackie Blake,74b0b450-c650-45c6-9d4e-2705cd1fb565,Viaje,55,+1-625-572-1229,>500.0000,"23223 Elizabeth Mount
North Rita, NJ 55249",4978.41,2024-02-14,2027-05-28,67.27,6,Oscar,5
b4e3f91c-7119-4f83-a84e-f9b290a9d572,Patrick Lee,db1449bd-a9be-4ac1-8c15-6516620fa72d,Salud,24,+1-333-665-4762x028,>500.0000,"685 Graham Well
Julianside, PW 36825",1605.2,2023-02-22,2028-12-02,64.36,3,Florida Blue,25
a904be61-6f48-4b80-9f1f-f2e6ea88aff9,William Lopez,638cf6e2-48c2-4ba6-af74-7651f5eebef9,Automóvil,62,338.534.4823x703,>60.00,"8171 Shawn Course
New Crystal, FL 23245",1917.78,2023-06-17,2023-09-21,70.41,2,Oscar,21
2df24f00-b705-4fc9-aaa2-84e404964213,Lisa Torres,b0f071de-26b2-4428-baf2-6810caa7f052,Automóvil,40,001-234-943-3205,>100.000,"876 Williams Loop Suite 731
East Zachary, ID 59538",4114.65,2024-07-13,2027-09-01,70.46,5,Oscar,7
f6b6ee51-f213-4144-843b-5ed3bffe4d68,John Davis,7c60c809-3dfb-4ff6-864a-409735e20e86,Vida,55,766.324.6035x06492,>24.000,"97698 Michael Corner Suite 121
South Williamburgh, IA 09022",447.51,2023-03-20,2025-05-28,52.0,4,Florida Blue,11
0f4524df-2010-4aa5-8e13-288a4e4b3dfd,Yolanda Snyder,29286cb5-e408-417c-a98f-ee0e843d62e1,Hogar,64,(245)239-3461x06645,>36.000,"2037 Alan Rue
Lindatown, GU 74855",1530.42,2022-07-13,2024-02-17,67.77,4,Florida Blue,23
11450a73-5c4a-4bd9-8a35-e22445fd1d5c,Michael Watson,57109fc9-f883-4f57-8082-a8caff484593,Salud,54,630.808.2270x67257,>500.0000,"14320 Rebecca Cape Suite 022
East Kyle, NE 85497",229.55,2022-02-27,2026-08-23,58.56,2,Ambetter,30
c2881d2b-287e-49ed-b41f-899b5648c3e5,Kevin Cooper,4595991d-bea1-4474-863e-c43f7b818e7e,Automóvil,40,672-827-4600x060,>100.000,"4454 Kyle Stream
North Amanda, IA 83194",8412.7,2022-08-15,2022-12-07,59.0,2,Oscar,22
